id,status_group,longitude,latitude,label
22161,non functional,38.31120441,-6.41499436,1
3807,non functional,37.33963262,-6.17480267,1
9865,functional,40.18378935,-10.28338327,0
23557,functional,31.83024242,-1.21203089,0
48471,functional,33.47500011,-2.83785936,0
13087,functional,36.9465772,-3.40117513,0
67705,functional,35.8003139,-10.69768089,0
31275,functional,40.15709323,-10.51760191,0
66376,functional,37.81489338,-6.94729177,0
29811,non functional,34.77289584,-1.77294037,1
47938,functional,34.37578037,-8.70094183,0
60613,functional needs repair,37.71323128,-3.76380205,2
13300,non functional,38.53834603,-5.10999259,1
42764,functional,38.08175568,-5.45681538,0
62481,functional,34.20373714,-3.02169043,0
5483,functional needs repair,29.82499907,-4.87073163,2
72602,functional,38.7877898,-5.10713828,0
72209,non functional,32.72962558,-5.58732173,1
60017,functional,37.34573771,-3.27505043,0
320,functional,36.84629124,-11.42062222,0
44190,functional,35.42522957,-4.38163197,0
44812,functional needs repair,33.6050593,-9.03142941,2
19675,non functional,35.84510367,-6.34997037,1
24619,functional,34.69781372,-8.7416688,0
51059,functional,33.33279769,-3.23142016,0
4253,functional,37.77332799,-7.23181002,0
64624,functional,36.75863716,-8.92858646,0
3451,functional needs repair,36.36036834,-5.14440459,2
28982,functional,34.0926438,-3.05970886,0
11328,functional,35.80706196,-3.27945669,0
41177,functional,34.74410687,-9.59367522,0
15005,functional needs repair,37.21376797,-6.51630498,2
42649,non functional,32.07325514,-3.29440141,1
33997,non functional,32.88220889,-8.90015591,1
9917,functional needs repair,37.70740556,-3.59182632,2
55120,functional,36.77841019,-2.55616885,0
59177,functional,0,-2.00E-08,0
17066,non functional,37.11017326,-6.69816485,1
8462,functional,33.07482653,-9.38381571,0
28474,functional,29.82519761,-4.87458924,0
19611,non functional,39.17565554,-7.76850941,1
53689,functional,36.36036679,-8.77397432,0
69613,non functional,39.41050265,-10.62922485,1
40335,functional needs repair,0,-2.00E-08,2
21223,functional,35.48645692,-1.8908605,0
48646,functional,31.96713649,-4.92679685,0
58015,functional needs repair,37.44385184,-6.300097,2
56587,functional,33.93912054,-9.50134397,0
47054,non functional,38.38731306,-11.34707923,1
66850,functional,36.1243247,-7.47269441,0
19266,functional,34.13972962,-9.30743489,0
41509,non functional,33.2671532,-4.23523776,1
50766,non functional,35.21742674,-4.96918114,1
14113,non functional,36.67149788,-3.32904442,1
42577,functional,34.06213766,-1.71317974,0
60521,functional,39.15468126,-4.7907804,0
31241,functional,36.82886396,-3.49252938,0
31095,functional,34.48157511,-9.35010577,0
42850,functional needs repair,30.11114661,-4.44534584,2
37852,functional,29.90485198,-4.54177214,0
62257,functional,33.08080265,-9.42750504,0
9974,functional,32.01503172,-6.7733846,0
55266,functional,36.98808821,-3.54510516,0
58758,functional needs repair,30.49824776,-3.59468472,2
28508,functional,34.1439938,-9.34414317,0
4268,functional,34.98317519,-9.27218377,0
29508,functional,30.05781338,-4.69416565,0
51429,functional,31.52714488,-1.59748477,0
58930,non functional,36.13762376,-8.94240919,1
21969,non functional,32.43523116,-4.07922412,1
37997,functional,30.27638223,-4.47569037,0
71748,non functional,38.67101124,-6.40887912,1
3149,functional,31.15873804,-1.39662749,0
74152,functional,34.7153304,-8.88170927,0
60368,functional,34.42598317,-1.7807938,0
16858,functional,38.98930119,-6.77378811,0
37670,non functional,32.50104132,-3.66111268,1
35354,functional,31.78708562,-1.28683712,0
7892,functional needs repair,33.75221077,-9.14791573,2
47875,non functional,32.79513532,-9.15007146,1
6277,functional,39.03509889,-7.09269558,0
1223,functional,33.66472852,-1.86746016,0
17318,non functional,30.63626374,-2.72823449,1
9651,functional,36.71489476,-8.71754646,0
889,functional,33.36354029,-3.60333076,0
4613,functional,32.05060149,-3.41267,0
32108,functional,29.89471161,-4.5614603,0
17178,functional,36.83879696,-3.15726356,0
72309,functional,37.29179973,-3.39255887,0
36341,functional,35.38817589,-7.65784453,0
7495,functional,34.90800064,-8.96315495,0
61011,non functional,33.41741634,-2.81087339,1
31353,functional,35.04755641,-5.1032041,0
12647,functional,38.19777981,-4.455306,0
50067,non functional,30.55155724,-5.62184029,1
54404,functional,36.65177759,-3.55784195,0
45856,functional,37.44337714,-6.30652297,0
56731,functional,39.09453747,-6.64906357,0
11704,non functional,32.95389531,-5.88313652,1
38790,functional needs repair,37.89121088,-4.3654539,2
36015,non functional,33.01294132,-8.95741018,1
2720,functional,36.5869123,-6.07953246,0
40229,functional,38.40406636,-5.61542321,0
43850,non functional,31.46768605,-1.41941451,1
36182,non functional,37.67990446,-3.62284007,1
37563,functional,39.98219049,-10.13049761,0
39146,functional,39.1935084,-6.90243001,0
28766,functional,37.73033022,-3.56563699,0
67633,functional,34.2937811,-9.62239925,0
24922,functional,37.90733928,-4.50569874,0
51987,non functional,30.64398941,-5.73546359,1
52414,functional,30.8130512,-2.97152679,0
21708,non functional,30.92613375,-1.20011734,1
48070,functional,29.78029069,-4.43494307,0
69586,non functional,35.29273438,-5.16658071,1
16882,non functional,35.23692265,-3.9111477,1
23894,non functional,39.99723412,-10.72088567,1
18759,non functional,36.83814845,-3.32898896,1
62851,functional,30.69338455,-3.76340798,0
50087,non functional,31.61216082,-1.75385754,1
42665,non functional,30.78923176,-1.32818876,1
11705,functional,0,-2.00E-08,0
24892,non functional,38.89897827,-8.46366772,1
26397,functional,34.98370952,-10.98571371,0
15550,non functional,29.90273447,-4.8480247,1
37931,functional,34.2257665,-8.79611745,0
52844,functional,36.07222489,-6.8040374,0
8024,functional,37.52780784,-2.96496599,0
40987,functional,38.94017542,-6.5108713,0
48760,non functional,35.80147471,-8.7873161,1
23575,non functional,40.09546081,-10.35533947,1
10117,functional,33.4720882,-3.59545355,0
10647,non functional,37.66933805,-3.62536639,1
42722,non functional,33.83682156,-9.56713071,1
45067,non functional,39.11900122,-6.91470763,1
60680,non functional,38.90803033,-7.62578915,1
54669,non functional,30.94163115,-1.22340335,1
7919,functional needs repair,33.71176951,-2.716441,2
58595,functional needs repair,39.37706399,-10.88917915,2
2381,functional needs repair,39.10745095,-10.89792149,2
39457,functional,38.93849786,-7.7263376,0
6055,functional,39.20147343,-7.112558,0
59141,functional,37.02205039,-3.20714769,0
13698,functional,34.55787586,-9.73299164,0
63930,non functional,32.94414174,-3.37994384,1
11930,functional,35.62481644,-2.05262289,0
57875,functional,34.62090222,-4.45297355,0
66958,functional,39.1665369,-4.76299666,0
47427,functional,34.49376131,-4.37885444,0
42025,non functional,39.24414224,-8.3873517,1
13019,non functional,33.95358117,-4.19435531,1
10295,functional,33.23315218,-2.754908,0
1468,functional,38.85650116,-6.78659498,0
64449,functional,34.81396994,-11.30580239,0
35590,non functional,34.41152608,-1.38515452,1
66187,non functional,32.98724171,-4.91073108,1
67742,functional,36.01037656,-7.02644952,0
16104,non functional,33.06159347,-4.27018104,1
73801,non functional,31.71914784,-1.21283893,1
63163,functional,39.20990757,-6.91112353,0
60345,functional,35.06577192,-8.38659841,0
39099,non functional,33.32577425,-7.91178011,1
405,functional,33.03571048,-9.37407346,0
58984,non functional,31.51981045,-8.29365687,1
22877,non functional,34.32496653,-1.89554464,1
13783,non functional,34.65195147,-1.9136044,1
15148,functional,36.84373144,-9.02741399,0
67707,non functional,33.9035135,-9.58096147,1
570,functional,34.87273018,-4.67115848,0
21674,functional,39.58054378,-10.14661134,0
49827,functional,32.44933226,-3.71537991,0
65611,functional needs repair,33.83600057,-3.7650293,2
48052,functional,35.30345033,-10.70940516,0
59547,functional,32.81856639,-9.10168108,0
39793,non functional,33.2204592,-2.52804666,1
27686,non functional,30.9885112,-3.24132647,1
53927,functional,35.76959494,-10.47550957,0
54485,functional,34.41683003,-8.62984073,0
11922,functional,33.74298889,-9.57398053,0
34851,non functional,36.69516506,-3.34911947,1
14646,functional,34.64381567,-9.03645013,0
38991,non functional,36.18137146,-6.14709634,1
20155,functional,36.86101074,-3.50177267,0
50328,functional,38.27584386,-4.6441502,0
72786,non functional,38.07936529,-4.46078974,1
61652,functional,34.75129669,-9.74058367,0
10296,functional needs repair,0,-2.00E-08,2
9126,non functional,33.50476245,-2.54199228,1
47495,functional,35.84003824,-3.26004687,0
46307,non functional,34.73624237,-11.15414624,1
69138,non functional,32.64244223,-8.69856139,1
74198,non functional,32.7640252,-5.29441239,1
2225,non functional,31.47615728,-1.40372801,1
29754,functional,32.8334371,-4.17311898,0
59626,non functional,36.61915615,-8.41131737,1
38715,non functional,34.83288979,-8.99553845,1
33644,functional,38.57568366,-6.80194914,0
42537,functional,31.12099122,-1.31555484,0
6102,functional,33.00583196,-2.91303459,0
22099,functional needs repair,31.32146096,-2.65329983,2
73285,functional,34.84709104,-4.5787854,0
30675,functional,33.31245365,-2.75922635,0
45645,functional,37.90900292,-4.50276733,0
10133,functional,37.10652614,-3.2015353,0
31392,functional,33.93491156,-9.60043249,0
53757,functional,37.17219266,-3.19999555,0
69091,non functional,31.25074346,-6.39180832,1
34819,non functional,32.08701225,-2.41961265,1
30233,functional,36.82291761,-3.36712187,0
8541,functional,38.86007011,-6.7835906,0
20185,functional needs repair,36.88834194,-11.24351139,2
15100,functional,34.7460874,-9.59099961,0
22154,functional needs repair,31.63049318,-1.22190959,2
65590,non functional,30.34570962,-5.53414057,1
21544,non functional,33.2922023,-4.66680805,1
33226,functional,35.90262189,-4.6295176,0
37935,functional,31.15928178,-1.77495655,0
4179,non functional,33.05926645,-3.86832295,1
12087,non functional,33.33084699,-3.80637204,1
15163,functional,34.72490931,-10.23968589,0
37300,functional,31.54635787,-1.7286157,0
45039,functional,34.02159126,-9.49210501,0
46519,functional,38.45808739,-5.54351141,0
8850,non functional,34.96640895,-4.69670507,1
7211,functional,35.43913303,-10.58475557,0
72111,non functional,38.7824664,-7.20334274,1
20652,functional,34.9728182,-8.40020273,0
37761,non functional,34.56547135,-8.83265147,1
13869,non functional,38.06870421,-4.47301935,1
20960,non functional,38.66636075,-5.80153344,1
51314,non functional,31.57255278,-1.50486309,1
25560,functional,32.91552628,-8.97253407,0
48880,non functional,31.55654359,-1.79659244,1
33275,non functional,35.76279684,-6.30406345,1
17433,non functional,36.11835068,-10.88450368,1
71960,non functional,38.84923296,-9.98966436,1
70739,non functional,38.75222182,-6.93028558,1
22260,functional,34.44336394,-9.5611714,0
48713,non functional,37.8416563,-5.44125079,1
30294,functional,36.58030851,-3.27845074,0
27185,non functional,31.68993254,-8.78168848,1
21593,functional,34.06472614,-9.33625613,0
32119,non functional,39.18251822,-7.76841415,1
20299,non functional,29.69259021,-4.73837075,1
55818,functional,32.72961098,-9.08066372,0
74137,non functional,34.36019588,-9.60651372,1
46159,functional,31.46556024,-1.72459427,0
59203,non functional,32.90170584,-4.02763118,1
20171,functional,31.50752685,-8.49026124,0
18385,functional needs repair,33.7407492,-9.57782735,2
44915,non functional,34.83024282,-8.99154854,1
15941,functional,38.29863251,-6.12366645,0
15865,functional,36.34753822,-5.00271265,0
57598,functional,36.41639871,-5.23867733,0
56036,functional,36.90814057,-7.82999963,0
35251,non functional,34.69381777,-9.15125346,1
31002,functional,39.00151919,-6.53363536,0
3720,functional,33.81467247,-3.44055689,0
63990,functional,34.63271677,-2.10938668,0
7340,functional,36.46456488,-6.83853841,0
68382,non functional,34.83859346,-11.30848266,1
48833,functional,30.53739784,-3.78652531,0
54309,functional,33.45168362,-2.93678534,0
29274,functional,33.76326026,-8.97757033,0
26159,functional,37.05576296,-3.182268,0
5756,non functional,31.38442534,-1.21015976,1
65520,non functional,33.08428325,-3.8230766,1
17723,functional,31.8058486,-1.36501155,0
43704,functional needs repair,0,-2.00E-08,2
32284,non functional,36.70552115,-6.64706741,1
26312,non functional,37.65395542,-3.19211279,1
54828,non functional,32.56082702,-2.70536949,1
21386,functional,36.78455456,-3.36696906,0
26077,non functional,34.99864328,-9.12704596,1
54702,non functional,36.73373516,-7.34387548,1
68427,functional,34.88838657,-8.47362239,0
41359,non functional,35.98560988,-6.21942784,1
57912,functional,34.27293554,-1.75055628,0
57126,non functional,32.48935385,-8.3656775,1
21321,non functional,33.84889455,-9.64868115,1
53202,functional,37.77820772,-7.23311762,0
3351,functional,32.72383748,-3.37525397,0
41354,functional,30.15374039,-4.48396355,0
19050,functional,38.9786047,-6.49159189,0
15929,functional,29.89433306,-4.49490566,0
31560,non functional,35.28268379,-9.82866141,1
61696,non functional,38.41929306,-5.22891042,1
56022,non functional,36.62711045,-5.69230652,1
48422,non functional,31.49573274,-3.22658922,1
18651,functional needs repair,0,-2.00E-08,2
23414,functional,34.38042005,-9.27632854,0
23653,functional,33.41425541,-2.65222018,0
4003,functional,33.61944734,-9.04133277,0
26311,functional,32.45266261,-4.96583611,0
70408,non functional,31.02583607,-1.00631553,1
42630,non functional,37.61107086,-6.1394928,1
64456,functional,30.37923896,-4.36838255,0
66412,non functional,38.96955687,-7.39934003,1
39856,non functional,39.21865441,-6.90337376,1
54522,functional needs repair,31.3096652,-5.09653916,2
10505,functional,32.59582852,-3.72984154,0
31406,functional,38.7189836,-5.21490525,0
28354,functional,37.16441849,-3.19653792,0
2621,functional,31.11712362,-5.00794614,0
55216,functional,36.70319459,-3.14482801,0
40173,non functional,32.06781401,-8.52337407,1
37985,functional,36.72533241,-3.15769231,0
52840,functional,34.90803396,-8.66406703,0
12109,non functional,39.06666122,-7.35616056,1
26963,non functional,33.59995083,-3.71424322,1
46197,non functional,38.97394132,-5.42422016,1
22081,functional,33.39142683,-3.5036675,0
46780,non functional,38.52872999,-10.75245627,1
2633,functional,36.21761547,-11.12261819,0
56927,functional needs repair,0,-2.00E-08,2
59682,non functional,32.08244236,-5.06984245,1
38169,non functional,36.94076692,-3.33883313,1
49662,functional,39.20812323,-7.10328642,0
27236,non functional,37.5491476,-3.26243503,1
66648,non functional,33.82786097,-9.27514725,1
60179,functional,36.81609444,-3.16804645,0
46608,functional,37.35383489,-3.35324251,0
7912,functional,36.94308486,-7.82385812,0
40483,functional,35.12133224,-9.24863449,0
28335,non functional,32.06535095,-3.62191203,1
64791,functional,34.84031,-9.12326093,0
970,functional,39.08955697,-6.98200774,0
54743,functional,37.67967851,-6.02988493,0
70993,functional needs repair,39.5345568,-10.19239624,2
46287,functional,34.79919325,-9.64732907,0
27169,non functional,37.30931032,-3.2016932,1
29471,functional,38.85731753,-6.52328197,0
71476,functional,37.89475282,-4.25934409,0
45420,functional,30.48066853,-2.58405452,0
71980,functional,38.00346864,-7.24425321,0
72862,functional,30.7954797,-2.45309267,0
6168,non functional,39.19664611,-6.89960187,1
